"","meanImp","medianImp","minImp","maxImp","normHits","decision"
"58_CinguloOpercular_var",0.155153425039152,0.0606043957234997,-1.56731769094542,1.36742431602804,0,"Rejected"
"59_CinguloOpercular_var",-0.266326192177148,-0.855007806483847,-1.58864601780728,1.96954510908231,0,"Rejected"
"6_unassigned_var",0.153747423074558,0.274783857681468,-1.4286411733801,1.87464210720906,0,"Rejected"
"60_CinguloOpercular_var",0.297401452079195,0.473912542079738,-1.6034531337085,1.70538083784808,0,"Rejected"
"61_CinguloOpercular_var",-0.0739202375613169,0.0513418793645661,-1.46044932637729,1.92743961625498,0,"Rejected"
"62_CinguloOpercular_var",-0.413518720925974,-0.800640222933003,-1.40188429504658,1.40957421858647,0,"Rejected"
"63_CinguloOpercular_var",-0.142467321146155,-0.165187690124459,-2.03904585830142,1.79494739223738,0,"Rejected"
"64_CinguloOpercular_var",0.380293518704835,0.283865252353612,-1.14018828654851,1.77010489027226,0,"Rejected"
"65_CinguloOpercular_var",-0.222313884207483,-0.105337561882079,-1.6001941516679,1.35336002019946,0,"Rejected"
"66_CinguloOpercular_var",0.205200736595247,0.284438801388201,-1.66048569788901,2.36564716735052,0,"Rejected"
"67_CinguloOpercular_var",-0.0758727377634568,-0.169838902521375,-1.83011700894746,1.55270091002564,0,"Rejected"
"68_CinguloOpercular_var",-0.3363392588827,-0.533319062187623,-1.44560763521387,1.54102003793635,0,"Rejected"
"69_Auditory_var",-0.110292496440882,0.104367462879792,-2.23970273619379,1.55568368212397,0,"Rejected"
"7_unassigned_var",-0.311744951842292,-0.645863461912014,-1.2335135680621,1.64642950376693,0,"Rejected"
"70_Auditory_var",-0.511877349345248,-0.888400804354623,-1.67106795826186,1.22485116506978,0,"Rejected"
"71_Auditory_var",0.00585851338623688,-0.185882157655796,-1.61561490655865,1.62669403273191,0,"Rejected"
"72_Auditory_var",0.213414320259281,0.446628550384987,-1.55937628569298,1.48006131898372,0,"Rejected"
"73_Auditory_var",0.0419984721791257,0.0123492443159653,-1.79004792656524,1.41637452990137,0,"Rejected"
"74_Auditory_var",0.131246688557804,-0.0155442391250028,-1.21081226270583,1.56003064298159,0,"Rejected"
"75_Auditory_var",-0.0575441877256822,-0.0383133769128409,-1.64934697623942,1.3780847651402,0,"Rejected"
"76_Auditory_var",-0.0672163669889772,-0.24876089526428,-1.39661927136057,1.44814202431464,0,"Rejected"
"77_Auditory_var",-0.098717663414717,0.134986826892902,-1.87505029851909,1.5044805021659,0,"Rejected"
"78_Auditory_var",-0.237358916671951,0.0496114506240972,-1.64268852425106,1.37526546775405,0,"Rejected"
"79_Auditory_var",-0.293225503949607,-0.206253990600295,-2.24878128020165,1.54350311277093,0,"Rejected"
"8_unassigned_var",-0.117192243521813,-0.328845662486106,-1.93462951359901,1.54326880846439,0,"Rejected"
"80_Auditory_var",0.0727483854688788,0.101935917919504,-1.14740909126103,1.54892938595291,0,"Rejected"
"81_DefaultMode_var",-0.223279492371457,0.0141699769848545,-1.61637273554722,1.51271061151681,0,"Rejected"
"82_DefaultMode_var",-0.0795466057850105,-0.374271875190022,-1.71117979958803,1.51990956094903,0,"Rejected"
"83_DefaultMode_var",0.605320644624834,0.887409483419228,-2.06772760824199,2.05244843859703,0,"Rejected"
"84_DefaultMode_var",-0.317242469654131,-0.380038296271488,-1.4127972064371,1.13636512411804,0,"Rejected"
"85_DefaultMode_var",-0.0418493474088788,-0.0803259533390368,-1.44086305179383,1.49547801697679,0,"Rejected"
"86_DefaultMode_var",0.0532363316188695,0.263167461319166,-1.34215177502934,1.40335322385808,0,"Rejected"
"87_DefaultMode_var",-0.0970304273229986,0.392729538277874,-1.95658765132354,1.57087448852399,0,"Rejected"
"88_DefaultMode_var",-0.222876217185138,-0.180928698941773,-1.58368675008613,1.286620685987,0,"Rejected"
"89_DefaultMode_var",-0.134090344047002,0,-1.35613389742545,1.4151342797476,0,"Rejected"
"9_unassigned_var",-0.39792400699112,-1.00849779022327,-1.72148373951901,1.76598617290044,0,"Rejected"
"90_DefaultMode_var",0.0889333811568389,0.0275791828577289,-1.44397364276527,1.6421134454923,0,"Rejected"
"91_DefaultMode_var",0.0946079401933472,0.190302686117141,-1.50815624390922,1.69062992403094,0,"Rejected"
"92_DefaultMode_var",0.313385339440569,0.221147312003685,-1.538616579389,1.97302025728822,0,"Rejected"
"93_DefaultMode_var",-0.0294065923676554,0.147014395864374,-1.56234504371718,1.77242990728592,0,"Rejected"
"94_DefaultMode_var",-0.249937711071057,-0.644803987081007,-1.76995089519476,1.67653692069506,0,"Rejected"
"95_DefaultMode_var",0.170591155063824,-0.00959712240060087,-1.29604801870931,1.68204699281209,0,"Rejected"
"96_DefaultMode_var",-0.160130137753669,-0.422696166292713,-1.12943576480289,1.33152909138693,0,"Rejected"
"97_DefaultMode_var",-0.29183508361841,-0.444473745459932,-1.6721164804707,1.45715533040635,0,"Rejected"
"98_DefaultMode_var",0.00358047766382824,0.196822620925621,-1.78423891827462,1.61912478032617,0,"Rejected"
"99_DefaultMode_var",0.523205800267614,0.846588425450565,-1.51149299565393,2.4233047249373,0,"Rejected"
